boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,BoroCTLbl,tract_race_acs2018_Total,tract_race_acs2018_White,tract_race_acs2018_Black,tract_race_acs2018_Native,tract_race_acs2018_Asian,tract_race_acs2018_Pacific Islander,tract_race_acs2018_Other,tract_race_acs2018_Two or More,Hospital N,Addresss,System,Number of,GFA,Year built,Latitude,Longitude
"1","1003602",Manhattan,I,"003602","36.02",MN22,East Village,"3809",961070.4806259999750182032585144042969,4076.2498779399998056760523468255997,Manhattan 36.02,"3082","2181","303","24","334","0","81","159",New York Eye and Ear Infirmary of Mount Sinai,"310 East 14th Street, New York, NY 10003",Mount Sinai,"69","102,314","1967",40.731952700000001,-73.986776899999995
"1","1024200",Manhattan,E,"024200","242",MN34,East Harlem North,"3804",3726881.1650200001895427703857421875000,9377.1432420700002694502472877502441,Manhattan 242,"4658","563","2521","4","200","0","1195","175",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1024200",Manhattan,E,"024200","242",MN34,East Harlem North,"3804",3726881.1650200001895427703857421875000,9377.1432420700002694502472877502441,Manhattan 242,"4658","563","2521","4","200","0","1195","175",Lincoln Medical & Mental Health Center,"234 East 149th Street, Bronx, NY 10451",Health+,"362","1,593,305","1972",40.816089499999997,-73.926964900000002
"1","1024200",Manhattan,E,"024200","242",MN34,East Harlem North,"3804",3726881.1650200001895427703857421875000,9377.1432420700002694502472877502441,Manhattan 242,"4658","563","2521","4","200","0","1195","175",Harlem Hospital Center,"506 Lenox Avenue, New York, NY 10037",Health+,"282","1,267,362","1965",40.814232699999998,-73.941798800000001
"5","5020803",Staten Island,I,"020803","208.03",SI32,Rossville-Woodrow,"3901",22621994.9802000001072883605957031250000,19428.7156724999986181501299142837524,Staten Island 208.03,"7115","6426","14","0","262","0","344","69",Staten Island University Hosp-South,"375 Seguine Avenue, Staten Island, NY 10309",Northwell,"194","220,420","1967",40.516761899999999,-74.198567800000006
"5","5022600",Staten Island,I,"022600","226",SI11,Charleston-Richmond Valley-Tottenville,"3901",86233545.5074999928474426269531250000000,54955.9683283999984269030392169952393,Staten Island 226,"8505","7719","241","28","382","0","135","0",Staten Island University Hosp-South,"375 Seguine Avenue, Staten Island, NY 10309",Northwell,"194","220,420","1967",40.516761899999999,-74.198567800000006
"5","5024800",Staten Island,I,"024800","248",SI11,Charleston-Richmond Valley-Tottenville,"3901",17601472.4006999991834163665771484375000,31780.0608151000014913734048604965210,Staten Island 248,"4985","4697","23","19","113","0","133","0",Staten Island University Hosp-South,"375 Seguine Avenue, Staten Island, NY 10309",Northwell,"194","220,420","1967",40.516761899999999,-74.198567800000006
"3","3005201",Brooklyn,I,"005201","52.01",BK31,Bay Ridge,"4013",1451018.2909999999683350324630737304688,5503.9695408699999461532570421695709,Brooklyn 52.01,"1666","1316","11","12","286","0","41","0",NYU Langone Hospital-Brooklyn,"150 55th Street, Brooklyn, NY 11220",NYU Langone,"444","460,000","1931",40.646667399999998,-74.023112200000000
"3","3005202",Brooklyn,I,"005202","52.02",BK31,Bay Ridge,"4013",1398134.5123199999798089265823364257813,5190.7137047500000335276126861572266,Brooklyn 52.02,"2299","2075","99","0","55","15","20","35",NYU Langone Hospital-Brooklyn,"150 55th Street, Brooklyn, NY 11220",NYU Langone,"444","460,000","1931",40.646667399999998,-74.023112200000000
"1","1024301",Manhattan,E,"024301","243.01",MN36,Washington Heights South,"3801",1132079.5181799998972564935684204101563,4730.5117836600002192426472902297974,Manhattan 243.01,"4962","935","1835","33","179","0","1486","494",New York-Presbyterian Hospital - Columbia Presbyterian Center,"622 West 168th Street, New York, NY 10032",NewYork-Presbyterian,"1022","3,693,539","1930",40.841246599999998,-73.943159300000005
"1","1024302",Manhattan,E,"024302","243.02",MN03,Central Harlem North-Polo Grounds,"3803",2272653.2680899999104440212249755859375,7505.4842210400001931702718138694763,Manhattan 243.02,"7783","789","3905","77","90","0","2381","541",Lincoln Medical & Mental Health Center,"234 East 149th Street, Bronx, NY 10451",Health+,"362","1,593,305","1972",40.816089499999997,-73.926964900000002
"1","1024302",Manhattan,E,"024302","243.02",MN03,Central Harlem North-Polo Grounds,"3803",2272653.2680899999104440212249755859375,7505.4842210400001931702718138694763,Manhattan 243.02,"7783","789","3905","77","90","0","2381","541",New York-Presbyterian Hospital - Columbia Presbyterian Center,"622 West 168th Street, New York, NY 10032",NewYork-Presbyterian,"1022","3,693,539","1930",40.841246599999998,-73.943159300000005
"1","1009900",Manhattan,I,"009900","99",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",10754478.3181999996304512023925781250000,29604.5419992999995884019881486892700,Manhattan 99,"5759","3955","338","0","1140","0","130","196",Lenox Health Greenwich Village,"30 Seventh Avenue, New York, NY 10011",Northwell,"2","153,000","1964",40.737806100000000,-74.003097699999998
"1","1009900",Manhattan,I,"009900","99",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",10754478.3181999996304512023925781250000,29604.5419992999995884019881486892700,Manhattan 99,"5759","3955","338","0","1140","0","130","196",Mount Sinai West,"1000 Tenth Avenue, New York, NY 10019",Mount Sinai,"514","1,104,505","1992",40.770002200000000,-73.989668399999999
"1","1011700",Manhattan,I,"011700","117",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",2136879.5759899998083710670471191406250,7895.0517857300001196563243865966797,Manhattan 117,"4242","2624","361","0","799","0","397","61",Mount Sinai West,"1000 Tenth Avenue, New York, NY 10019",Mount Sinai,"514","1,104,505","1992",40.770002200000000,-73.989668399999999
"3","3119200",Brooklyn,E,"119200","1192",BK82,East New York,"4008",2427894.5414300002157688140869140625000,6348.7536890100000164238736033439636,Brooklyn 1192,"2913","708","1411","11","114","0","598","71",Brookdale Hospital Medical Center,"1 Brookdale Plaza, Brooklyn, NY 11212",Others,"530","511,776","1961",40.654917200000000,-73.914885799999993
"4","4066400",Queens,I,"066400","664",QN05,Rosedale,"4105",31606550.4243000000715255737304687500000,47418.2001431000026059336960315704346,Queens 664,"9252","454","7981","0","224","0","421","172",St. Johns Episcopal Hospital So Shore,"327 Beach 19th Street, Far Rockaway, NY 11691",Others,"257","119,788","1982",40.598602999999997,-73.755766300000005
"2","2036501",Bronx,E,"036501","365.01",BX17,East Tremont,"3705",1030821.7010399999562650918960571289063,5997.9083540399997218628413975238800,Bronx 365.01,"3705","605","1824","13","0","0","1077","186",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2019400",Bronx,E,"019400","194",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",8717992.1106400005519390106201171875000,15570.6484952999999222811311483383179,Bronx 194,"2334","869","239","51","69","3","931","172",Montefiore Medical Center - Montefiore Westchester Square,"2475 St. Raymond Avenue, Bronx, NY 10461",Montefiore,"140","137,189","1929",40.840657600000000,-73.850547199999994
"2","2019400",Bronx,E,"019400","194",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",8717992.1106400005519390106201171875000,15570.6484952999999222811311483383179,Bronx 194,"2334","869","239","51","69","3","931","172",Calvary Hospital Inc,"1740-70 Eastchester Road, Bronx, NY 10461",Others,"200","172,268","1977",40.848097899999999,-73.846059199999999
"2","2026400",Bronx,I,"026400","264",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",4599515.3289900003001093864440917968750,9594.6181364200001553399488329887390,Bronx 264,"5398","2501","437","0","472","0","1731","257",Calvary Hospital Inc,"1740-70 Eastchester Road, Bronx, NY 10461",Others,"200","172,268","1977",40.848097899999999,-73.846059199999999
"4","4145900",Queens,I,"145900","1459",QN48,Auburndale,"4104",4007243.4772399999201297760009765625000,8558.3822749099999782629311084747314,Queens 1459,"2903","1547","6","7","1177","0","99","67",Flushing Hospital Medical Center,"4500 Parsons Blvd, Flushing, NY 11355",Others,"299","131,000","1958",40.755271800000003,-73.818806600000002
"4","4120700",Queens,I,"120700","1207",QN52,East Flushing,"4103",7440064.8383499998599290847778320312500,13731.5615574000003107357770204544067,Queens 1207,"3169","1363","36","22","1569","0","67","112",Flushing Hospital Medical Center,"4500 Parsons Blvd, Flushing, NY 11355",Others,"299","131,000","1958",40.755271800000003,-73.818806600000002
"1","1023700",Manhattan,E,"023700","237",MN04,Hamilton Heights,"3802",2899906.2796000000089406967163085937500,7073.9587093600002845050767064094543,Manhattan 237,"7292","1819","2133","14","288","74","850","2114",New York-Presbyterian Hospital - Columbia Presbyterian Center,"622 West 168th Street, New York, NY 10032",NewYork-Presbyterian,"1022","3,693,539","1930",40.841246599999998,-73.943159300000005
"4","4141700",Queens,I,"141700","1417",QN48,Auburndale,"4104",9659753.8479600008577108383178710937500,15257.1139774999992368975654244422913,Queens 1417,"5083","1622","191","0","2645","0","50","575",Flushing Hospital Medical Center,"4500 Parsons Blvd, Flushing, NY 11355",Others,"299","131,000","1958",40.755271800000003,-73.818806600000002
"4","4141700",Queens,I,"141700","1417",QN48,Auburndale,"4104",9659753.8479600008577108383178710937500,15257.1139774999992368975654244422913,Queens 1417,"5083","1622","191","0","2645","0","50","575",Queens Hospital Center,"82-68 164th Street, Jamaica, NY 11432",Health+,"269","1,254,367","1939",40.717169300000002,-73.805725199999998
"5","5009601",Staten Island,I,"009601","96.01",SI36,Old Town-Dongan Hills-South Beach,"3902",8357605.8052099999040365219116210937500,13035.2641934000002947868779301643372,Staten Island 96.01,"4222","3489","98","99","325","0","89","122",Staten Island University Hosp-North,"475 Seaview Avenue, Staten Island, NY 10305",Northwell,"472","567,517","1978",40.584712699999997,-74.088312700000003
"5","5017700",Staten Island,I,"017700","177",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",38457028.1845000013709068298339843750000,27964.1572874999983469024300575256348,Staten Island 177,"6246","5522","7","0","629","12","0","76",Staten Island University Hosp-North,"475 Seaview Avenue, Staten Island, NY 10305",Northwell,"472","567,517","1978",40.584712699999997,-74.088312700000003
"5","5017700",Staten Island,I,"017700","177",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",38457028.1845000013709068298339843750000,27964.1572874999983469024300575256348,Staten Island 177,"6246","5522","7","0","629","12","0","76",RUMC-Bayley Seton,"75 Vanderbilt Avenue, Staten Island, NY 10304",Mount Sinai,"25","502,197","1930",40.622619000000000,-74.077684300000001
"5","5017700",Staten Island,I,"017700","177",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",38457028.1845000013709068298339843750000,27964.1572874999983469024300575256348,Staten Island 177,"6246","5522","7","0","629","12","0","76",Richmond University Medical Center,"355 Bard Avenue, Staten Island, NY 10310",Mount Sinai,"448","538,240","1903",40.635674199999997,-74.108015699999996
"1","1024100",Manhattan,E,"024100","241",MN36,Washington Heights South,"3801",1871813.0329100000672042369842529296875,6496.5718377100001816870644688606262,Manhattan 241,"8229","2632","2347","59","235","83","2010","863",New York-Presbyterian Hospital - Columbia Presbyterian Center,"622 West 168th Street, New York, NY 10032",NewYork-Presbyterian,"1022","3,693,539","1930",40.841246599999998,-73.943159300000005
"3","3005601",Brooklyn,I,"005601","56.01",BK31,Bay Ridge,"4013",1818781.2642399999313056468963623046875,6884.6364431100000729202292859554291,Brooklyn 56.01,"2462","2075","163","0","100","0","67","57",NYU Langone Hospital-Brooklyn,"150 55th Street, Brooklyn, NY 11220",NYU Langone,"444","460,000","1931",40.646667399999998,-74.023112200000000
"5","5001800",Staten Island,I,"001800","18",SI14,Grasmere-Arrochar-Ft. Wadsworth,"3902",9807122.9161300007253885269165039062500,14984.9651168000000325264409184455872,Staten Island 18,"603","453","54","9","18","0","13","56",Staten Island University Hosp-North,"475 Seaview Avenue, Staten Island, NY 10305",Northwell,"472","567,517","1978",40.584712699999997,-74.088312700000003
"5","5001800",Staten Island,I,"001800","18",SI14,Grasmere-Arrochar-Ft. Wadsworth,"3902",9807122.9161300007253885269165039062500,14984.9651168000000325264409184455872,Staten Island 18,"603","453","54","9","18","0","13","56",RUMC-Bayley Seton,"75 Vanderbilt Avenue, Staten Island, NY 10304",Mount Sinai,"25","502,197","1930",40.622619000000000,-74.077684300000001
"1","1014402",Manhattan,I,"014402","144.02",MN32,Yorkville,"3805",1886718.5704699999187141656875610351563,6923.6099347899998974753543734550476,Manhattan 144.02,"6943","6117","83","0","472","0","130","141",Metropolitan Hospital Center,"1901 First Avenue, New York, NY 10029",Health+,"338","1,075,000","1967",40.785236800000000,-73.947217699999996
"1","1015200",Manhattan,I,"015200","152",MN32,Yorkville,"3805",1920711.3526800000108778476715087890625,9444.3733374099992943229153752326965,Manhattan 152,"7414","4775","912","0","590","0","650","487",Metropolitan Hospital Center,"1901 First Avenue, New York, NY 10029",Health+,"338","1,075,000","1967",40.785236800000000,-73.947217699999996
"1","1002602",Manhattan,I,"002602","26.02",MN28,Lower East Side,"3809",1114857.2765699999872595071792602539063,4491.2037195299999439157545566558838,Manhattan 26.02,"3845","2616","180","37","502","0","349","161",Mount Sinai Beth Israel,"281 1st Ave, New York, NY 10003",Mount Sinai,"696","331,459","1910",40.733070300000001,-73.984114599999998
"1","1003300",Manhattan,I,"003300","33",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",3677727.5130799999460577964782714843750,8170.7561327499997787526808679103851,Manhattan 33,"5241","4145","133","0","654","0","88","221",New York-Presbyterian/Lower Manhattan Hospital,"170 William Street, New York, NY 10038",NewYork-Presbyterian,"180","301,941","1968",40.710363200000003,-74.007291699999996
"1","1003900",Manhattan,I,"003900","39",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",3618081.5463999998755753040313720703125,12677.5668865999996341997757554054260,Manhattan 39,"6090","5136","254","0","249","0","130","321",New York-Presbyterian/Lower Manhattan Hospital,"170 William Street, New York, NY 10038",NewYork-Presbyterian,"180","301,941","1968",40.710363200000003,-74.007291699999996
"1","1003900",Manhattan,I,"003900","39",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",3618081.5463999998755753040313720703125,12677.5668865999996341997757554054260,Manhattan 39,"6090","5136","254","0","249","0","130","321",Lenox Health Greenwich Village,"30 Seventh Avenue, New York, NY 10011",Northwell,"2","153,000","1964",40.737806100000000,-74.003097699999998
"1","1018800",Manhattan,E,"018800","188",MN34,East Harlem North,"3804",1599420.5382600000593811273574829101563,5109.4583860299999287235550582408905,Manhattan 188,"5804","1749","1273","15","191","0","2239","337",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1019400",Manhattan,E,"019400","194",MN34,East Harlem North,"3804",1881162.6410099999047815799713134765625,5505.7015638900002159061841666698456,Manhattan 194,"6517","1118","2305","52","63","0","2763","216",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1021600",Manhattan,E,"021600","216",MN11,Central Harlem South,"3803",1864443.1091400000732392072677612304688,5689.0801881899997169966809451580048,Manhattan 216,"8503","2439","4464","41","453","0","808","298",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1021600",Manhattan,E,"021600","216",MN11,Central Harlem South,"3803",1864443.1091400000732392072677612304688,5689.0801881899997169966809451580048,Manhattan 216,"8503","2439","4464","41","453","0","808","298",Mount Sinai Hospital,"1 Gustave L Levy Place, New York, NY 10029",Mount Sinai,"1134","2,215,000","1963",40.789993899999999,-73.955877700000002
"1","1021600",Manhattan,E,"021600","216",MN11,Central Harlem South,"3803",1864443.1091400000732392072677612304688,5689.0801881899997169966809451580048,Manhattan 216,"8503","2439","4464","41","453","0","808","298",Mount Sinai St. Luke's,"1111 Amsterdam Avenue, New York, NY 10025",Mount Sinai,"495","148,067","1906",40.805552300000002,-73.963503900000006
