"","Provider Name","DRG_num","Discharge_Year","Variable","YoY_Change","system"
"1874","STATEN ISLAND UNIVERSITY HOSPITAL","312",2015,"Medicare_Payments",-2.2,"Northwell"
"1875","STATEN ISLAND UNIVERSITY HOSPITAL","312",2015,"Total_Payments",-2.9,"Northwell"
"1876","STATEN ISLAND UNIVERSITY HOSPITAL","312",2015,"Non_Medicare_Payments",-5.7,"Northwell"
"1877","STATEN ISLAND UNIVERSITY HOSPITAL","312",2016,"Discharges",8,"Northwell"
"1878","STATEN ISLAND UNIVERSITY HOSPITAL","312",2016,"Medicare_Payments",3.1,"Northwell"
"1879","STATEN ISLAND UNIVERSITY HOSPITAL","312",2016,"Total_Payments",5.1,"Northwell"
"1880","STATEN ISLAND UNIVERSITY HOSPITAL","312",2016,"Non_Medicare_Payments",14.2,"Northwell"
"1881","STATEN ISLAND UNIVERSITY HOSPITAL","312",2017,"Discharges",-8.1,"Northwell"
"1882","STATEN ISLAND UNIVERSITY HOSPITAL","312",2017,"Medicare_Payments",-2.7,"Northwell"
"1883","STATEN ISLAND UNIVERSITY HOSPITAL","312",2017,"Total_Payments",1.2,"Northwell"
"1884","STATEN ISLAND UNIVERSITY HOSPITAL","312",2017,"Non_Medicare_Payments",17.6,"Northwell"
"1885","STATEN ISLAND UNIVERSITY HOSPITAL","392",2015,"Discharges",-30,"Northwell"
"1886","STATEN ISLAND UNIVERSITY HOSPITAL","392",2015,"Medicare_Payments",-4.6,"Northwell"
"1887","STATEN ISLAND UNIVERSITY HOSPITAL","392",2015,"Total_Payments",-4.6,"Northwell"
"1888","STATEN ISLAND UNIVERSITY HOSPITAL","392",2015,"Non_Medicare_Payments",-4.8,"Northwell"
"1889","STATEN ISLAND UNIVERSITY HOSPITAL","392",2016,"Discharges",8.6,"Northwell"
"1890","STATEN ISLAND UNIVERSITY HOSPITAL","392",2016,"Medicare_Payments",-1.6,"Northwell"
"1891","STATEN ISLAND UNIVERSITY HOSPITAL","392",2016,"Total_Payments",-3.6,"Northwell"
"1892","STATEN ISLAND UNIVERSITY HOSPITAL","392",2016,"Non_Medicare_Payments",-11.2,"Northwell"
"1893","STATEN ISLAND UNIVERSITY HOSPITAL","392",2017,"Discharges",15.8,"Northwell"
"1894","STATEN ISLAND UNIVERSITY HOSPITAL","392",2017,"Medicare_Payments",-2.7,"Northwell"
"1895","STATEN ISLAND UNIVERSITY HOSPITAL","392",2017,"Total_Payments",4,"Northwell"
"1896","STATEN ISLAND UNIVERSITY HOSPITAL","392",2017,"Non_Medicare_Payments",33.1,"Northwell"
"1897","STATEN ISLAND UNIVERSITY HOSPITAL","470",2015,"Discharges",23.8,"Northwell"
"1898","STATEN ISLAND UNIVERSITY HOSPITAL","470",2015,"Medicare_Payments",2,"Northwell"
"1899","STATEN ISLAND UNIVERSITY HOSPITAL","470",2015,"Total_Payments",-2.9,"Northwell"
"1900","STATEN ISLAND UNIVERSITY HOSPITAL","470",2015,"Non_Medicare_Payments",-31.3,"Northwell"
"1901","STATEN ISLAND UNIVERSITY HOSPITAL","470",2016,"Discharges",23.2,"Northwell"
"1902","STATEN ISLAND UNIVERSITY HOSPITAL","470",2016,"Medicare_Payments",-3.8,"Northwell"
"1903","STATEN ISLAND UNIVERSITY HOSPITAL","470",2016,"Total_Payments",-0.6,"Northwell"
"1904","STATEN ISLAND UNIVERSITY HOSPITAL","470",2016,"Non_Medicare_Payments",26.7,"Northwell"
"1905","STATEN ISLAND UNIVERSITY HOSPITAL","470",2017,"Discharges",0,"Northwell"
"1906","STATEN ISLAND UNIVERSITY HOSPITAL","470",2017,"Medicare_Payments",-2.1,"Northwell"
"1907","STATEN ISLAND UNIVERSITY HOSPITAL","470",2017,"Total_Payments",-1.1,"Northwell"
"1908","STATEN ISLAND UNIVERSITY HOSPITAL","470",2017,"Non_Medicare_Payments",4.8,"Northwell"
"1909","STATEN ISLAND UNIVERSITY HOSPITAL","871",2015,"Discharges",13,"Northwell"
"1910","STATEN ISLAND UNIVERSITY HOSPITAL","871",2015,"Medicare_Payments",-4.6,"Northwell"
"1911","STATEN ISLAND UNIVERSITY HOSPITAL","871",2015,"Total_Payments",-3.1,"Northwell"
"1912","STATEN ISLAND UNIVERSITY HOSPITAL","871",2015,"Non_Medicare_Payments",9.1,"Northwell"
"1913","STATEN ISLAND UNIVERSITY HOSPITAL","871",2016,"Discharges",-3.1,"Northwell"
"1914","STATEN ISLAND UNIVERSITY HOSPITAL","871",2016,"Medicare_Payments",-0.3,"Northwell"
"1915","STATEN ISLAND UNIVERSITY HOSPITAL","871",2016,"Total_Payments",-0.7,"Northwell"
"1916","STATEN ISLAND UNIVERSITY HOSPITAL","871",2016,"Non_Medicare_Payments",-3.8,"Northwell"
"1917","STATEN ISLAND UNIVERSITY HOSPITAL","871",2017,"Discharges",-5.4,"Northwell"
"1918","STATEN ISLAND UNIVERSITY HOSPITAL","871",2017,"Medicare_Payments",-3.4,"Northwell"
"1919","STATEN ISLAND UNIVERSITY HOSPITAL","871",2017,"Total_Payments",-4.2,"Northwell"
"1920","STATEN ISLAND UNIVERSITY HOSPITAL","871",2017,"Non_Medicare_Payments",-9.7,"Northwell"
"1921","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2015,"Discharges",8.2,"SUNY"
"1922","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2015,"Medicare_Payments",-13.6,"SUNY"
"1923","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2015,"Total_Payments",-9.2,"SUNY"
"1924","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2015,"Non_Medicare_Payments",17.5,"SUNY"
"1925","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2016,"Discharges",-3.8,"SUNY"
"1926","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2016,"Medicare_Payments",16.4,"SUNY"
"1927","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2016,"Total_Payments",26.1,"SUNY"
"1928","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2016,"Non_Medicare_Payments",69.1,"SUNY"
"1929","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2017,"Discharges",62.7,"SUNY"
"1930","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2017,"Medicare_Payments",-2.1,"SUNY"
"1931","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2017,"Total_Payments",1.7,"SUNY"
"1932","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","291",2017,"Non_Medicare_Payments",13,"SUNY"
"1933","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2015,"Discharges",8.3,"SUNY"
"1934","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2015,"Medicare_Payments",-5,"SUNY"
"1935","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2015,"Total_Payments",-3.9,"SUNY"
"1936","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2015,"Non_Medicare_Payments",1,"SUNY"
"1937","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2016,"Discharges",-20.5,"SUNY"
"1938","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2016,"Medicare_Payments",3.4,"SUNY"
"1939","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2016,"Total_Payments",16.3,"SUNY"
"1940","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2016,"Non_Medicare_Payments",71.4,"SUNY"
"1941","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2017,"Discharges",-58.1,"SUNY"
"1942","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2017,"Medicare_Payments",6.6,"SUNY"
"1943","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2017,"Total_Payments",15.7,"SUNY"
"1944","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","312",2017,"Non_Medicare_Payments",39.2,"SUNY"
"1945","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2015,"Discharges",-3.3,"SUNY"
"1946","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2015,"Medicare_Payments",-9.1,"SUNY"
"1947","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2015,"Total_Payments",-3.7,"SUNY"
"1948","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2015,"Non_Medicare_Payments",20.2,"SUNY"
"1949","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2016,"Discharges",-19,"SUNY"
"1950","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2016,"Medicare_Payments",5,"SUNY"
"1951","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2016,"Total_Payments",6.3,"SUNY"
"1952","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2016,"Non_Medicare_Payments",10.9,"SUNY"
"1953","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2017,"Discharges",-38.3,"SUNY"
"1954","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2017,"Medicare_Payments",3.6,"SUNY"
"1955","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2017,"Total_Payments",8.6,"SUNY"
"1956","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","392",2017,"Non_Medicare_Payments",24.6,"SUNY"
"1957","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2015,"Discharges",NA,"SUNY"
"1958","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2015,"Medicare_Payments",NA,"SUNY"
"1959","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2015,"Total_Payments",NA,"SUNY"
"1960","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2015,"Non_Medicare_Payments",NA,"SUNY"
"1961","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2016,"Discharges",18.2,"SUNY"
"1962","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2016,"Medicare_Payments",9.8,"SUNY"
"1963","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2016,"Total_Payments",2.4,"SUNY"
"1964","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2016,"Non_Medicare_Payments",-26.8,"SUNY"
"1965","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2017,"Discharges",NA,"SUNY"
"1966","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2017,"Medicare_Payments",NA,"SUNY"
"1967","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2017,"Total_Payments",NA,"SUNY"
"1968","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","470",2017,"Non_Medicare_Payments",NA,"SUNY"
"1969","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2015,"Discharges",0,"SUNY"
"1970","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2015,"Medicare_Payments",-1.4,"SUNY"
"1971","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2015,"Total_Payments",5.4,"SUNY"
"1972","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2015,"Non_Medicare_Payments",40.7,"SUNY"
"1973","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2016,"Discharges",-9.2,"SUNY"
"1974","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2016,"Medicare_Payments",10.4,"SUNY"
"1975","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2016,"Total_Payments",15.4,"SUNY"
"1976","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2016,"Non_Medicare_Payments",33.8,"SUNY"
"1977","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2017,"Discharges",14.1,"SUNY"
"1978","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2017,"Medicare_Payments",-3.8,"SUNY"
"1979","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2017,"Total_Payments",1.7,"SUNY"
"1980","UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","871",2017,"Non_Medicare_Payments",18.4,"SUNY"
"1981","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2015,"Discharges",-10.5,"Health+"
"1982","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2015,"Medicare_Payments",4.5,"Health+"
"1983","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2015,"Total_Payments",2.9,"Health+"
"1984","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2015,"Non_Medicare_Payments",-14.4,"Health+"
"1985","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2016,"Discharges",88.2,"Health+"
"1986","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2016,"Medicare_Payments",-7.4,"Health+"
"1987","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2016,"Total_Payments",-8,"Health+"
"1988","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2016,"Non_Medicare_Payments",-15.8,"Health+"
"1989","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2017,"Discharges",78.1,"Health+"
"1990","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2017,"Medicare_Payments",-1.1,"Health+"
"1991","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2017,"Total_Payments",-1,"Health+"
"1992","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","291",2017,"Non_Medicare_Payments",-0.8,"Health+"
"1993","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2015,"Discharges",NA,"Health+"
"1994","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2015,"Medicare_Payments",NA,"Health+"
"1995","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2015,"Total_Payments",NA,"Health+"
"1996","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2015,"Non_Medicare_Payments",NA,"Health+"
"1997","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2016,"Discharges",NA,"Health+"
"1998","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2016,"Medicare_Payments",NA,"Health+"
"1999","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2016,"Total_Payments",NA,"Health+"
"2000","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2016,"Non_Medicare_Payments",NA,"Health+"
"2001","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2017,"Discharges",NA,"Health+"
"2002","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2017,"Medicare_Payments",NA,"Health+"
"2003","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2017,"Total_Payments",NA,"Health+"
"2004","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","312",2017,"Non_Medicare_Payments",NA,"Health+"
"2005","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2015,"Discharges",NA,"Health+"
"2006","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2015,"Medicare_Payments",NA,"Health+"
"2007","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2015,"Total_Payments",NA,"Health+"
"2008","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2015,"Non_Medicare_Payments",NA,"Health+"
"2009","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2016,"Discharges",-15.4,"Health+"
"2010","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2016,"Medicare_Payments",-12.6,"Health+"
"2011","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2016,"Total_Payments",-13.3,"Health+"
"2012","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2016,"Non_Medicare_Payments",-19,"Health+"
"2013","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2017,"Discharges",NA,"Health+"
"2014","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2017,"Medicare_Payments",NA,"Health+"
"2015","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2017,"Total_Payments",NA,"Health+"
"2016","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","392",2017,"Non_Medicare_Payments",NA,"Health+"
"2017","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2015,"Discharges",-2.5,"Health+"
"2018","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2015,"Medicare_Payments",-10,"Health+"
"2019","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2015,"Total_Payments",-11.2,"Health+"
"2020","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2015,"Non_Medicare_Payments",-19.7,"Health+"
"2021","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2016,"Discharges",12.8,"Health+"
"2022","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2016,"Medicare_Payments",11.2,"Health+"
"2023","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2016,"Total_Payments",8.7,"Health+"
"2024","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2016,"Non_Medicare_Payments",-11,"Health+"
"2025","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2017,"Discharges",50,"Health+"
"2026","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2017,"Medicare_Payments",-0.1,"Health+"
"2027","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2017,"Total_Payments",0.7,"Health+"
"2028","WOODHULL MEDICAL AND MENTAL HEALTH CENTER","871",2017,"Non_Medicare_Payments",8.4,"Health+"
"2029","WYCKOFF HEIGHTS MEDICAL CENTER","291",2015,"Discharges",15,"Others"
"2030","WYCKOFF HEIGHTS MEDICAL CENTER","291",2015,"Medicare_Payments",-7.9,"Others"
"2031","WYCKOFF HEIGHTS MEDICAL CENTER","291",2015,"Total_Payments",-8.9,"Others"
"2032","WYCKOFF HEIGHTS MEDICAL CENTER","291",2015,"Non_Medicare_Payments",-16,"Others"
"2033","WYCKOFF HEIGHTS MEDICAL CENTER","291",2016,"Discharges",-8.7,"Others"
"2034","WYCKOFF HEIGHTS MEDICAL CENTER","291",2016,"Medicare_Payments",-2.6,"Others"
"2035","WYCKOFF HEIGHTS MEDICAL CENTER","291",2016,"Total_Payments",-5.1,"Others"
"2036","WYCKOFF HEIGHTS MEDICAL CENTER","291",2016,"Non_Medicare_Payments",-25.4,"Others"
"2037","WYCKOFF HEIGHTS MEDICAL CENTER","291",2017,"Discharges",0,"Others"
"2038","WYCKOFF HEIGHTS MEDICAL CENTER","291",2017,"Medicare_Payments",-1.1,"Others"
"2039","WYCKOFF HEIGHTS MEDICAL CENTER","291",2017,"Total_Payments",3.5,"Others"
"2040","WYCKOFF HEIGHTS MEDICAL CENTER","291",2017,"Non_Medicare_Payments",53.6,"Others"
"2041","WYCKOFF HEIGHTS MEDICAL CENTER","312",2015,"Discharges",-28.6,"Others"
"2042","WYCKOFF HEIGHTS MEDICAL CENTER","312",2015,"Medicare_Payments",-0.4,"Others"
"2043","WYCKOFF HEIGHTS MEDICAL CENTER","312",2015,"Total_Payments",0.1,"Others"
"2044","WYCKOFF HEIGHTS MEDICAL CENTER","312",2015,"Non_Medicare_Payments",3.1,"Others"
"2045","WYCKOFF HEIGHTS MEDICAL CENTER","312",2016,"Discharges",-28.6,"Others"
"2046","WYCKOFF HEIGHTS MEDICAL CENTER","312",2016,"Medicare_Payments",1.5,"Others"
"2047","WYCKOFF HEIGHTS MEDICAL CENTER","312",2016,"Total_Payments",0.5,"Others"
"2048","WYCKOFF HEIGHTS MEDICAL CENTER","312",2016,"Non_Medicare_Payments",-5.3,"Others"
"2049","WYCKOFF HEIGHTS MEDICAL CENTER","312",2017,"Discharges",84,"Others"
"2050","WYCKOFF HEIGHTS MEDICAL CENTER","312",2017,"Medicare_Payments",-3.1,"Others"
"2051","WYCKOFF HEIGHTS MEDICAL CENTER","312",2017,"Total_Payments",-0.2,"Others"
"2052","WYCKOFF HEIGHTS MEDICAL CENTER","312",2017,"Non_Medicare_Payments",16.8,"Others"
"2053","WYCKOFF HEIGHTS MEDICAL CENTER","392",2015,"Discharges",-28.3,"Others"
"2054","WYCKOFF HEIGHTS MEDICAL CENTER","392",2015,"Medicare_Payments",-3.8,"Others"
"2055","WYCKOFF HEIGHTS MEDICAL CENTER","392",2015,"Total_Payments",-3.7,"Others"
"2056","WYCKOFF HEIGHTS MEDICAL CENTER","392",2015,"Non_Medicare_Payments",-3.2,"Others"
"2057","WYCKOFF HEIGHTS MEDICAL CENTER","392",2016,"Discharges",-4.5,"Others"
"2058","WYCKOFF HEIGHTS MEDICAL CENTER","392",2016,"Medicare_Payments",-4.1,"Others"
"2059","WYCKOFF HEIGHTS MEDICAL CENTER","392",2016,"Total_Payments",-3,"Others"
"2060","WYCKOFF HEIGHTS MEDICAL CENTER","392",2016,"Non_Medicare_Payments",3.4,"Others"
"2061","WYCKOFF HEIGHTS MEDICAL CENTER","392",2017,"Discharges",-25.4,"Others"
"2062","WYCKOFF HEIGHTS MEDICAL CENTER","392",2017,"Medicare_Payments",2.5,"Others"
"2063","WYCKOFF HEIGHTS MEDICAL CENTER","392",2017,"Total_Payments",4.2,"Others"
"2064","WYCKOFF HEIGHTS MEDICAL CENTER","392",2017,"Non_Medicare_Payments",13.1,"Others"
"2065","WYCKOFF HEIGHTS MEDICAL CENTER","470",2015,"Discharges",NA,"Others"
"2066","WYCKOFF HEIGHTS MEDICAL CENTER","470",2015,"Medicare_Payments",NA,"Others"
"2067","WYCKOFF HEIGHTS MEDICAL CENTER","470",2015,"Total_Payments",NA,"Others"
"2068","WYCKOFF HEIGHTS MEDICAL CENTER","470",2015,"Non_Medicare_Payments",NA,"Others"
"2069","WYCKOFF HEIGHTS MEDICAL CENTER","470",2016,"Discharges",NA,"Others"
"2070","WYCKOFF HEIGHTS MEDICAL CENTER","470",2016,"Medicare_Payments",NA,"Others"
"2071","WYCKOFF HEIGHTS MEDICAL CENTER","470",2016,"Total_Payments",NA,"Others"
"2072","WYCKOFF HEIGHTS MEDICAL CENTER","470",2016,"Non_Medicare_Payments",NA,"Others"
"2073","WYCKOFF HEIGHTS MEDICAL CENTER","470",2017,"Discharges",NA,"Others"
"2074","WYCKOFF HEIGHTS MEDICAL CENTER","470",2017,"Medicare_Payments",NA,"Others"
"2075","WYCKOFF HEIGHTS MEDICAL CENTER","470",2017,"Total_Payments",NA,"Others"
"2076","WYCKOFF HEIGHTS MEDICAL CENTER","470",2017,"Non_Medicare_Payments",NA,"Others"
"2077","WYCKOFF HEIGHTS MEDICAL CENTER","871",2015,"Discharges",-15.4,"Others"
"2078","WYCKOFF HEIGHTS MEDICAL CENTER","871",2015,"Medicare_Payments",-5.5,"Others"
"2079","WYCKOFF HEIGHTS MEDICAL CENTER","871",2015,"Total_Payments",-5.4,"Others"
"2080","WYCKOFF HEIGHTS MEDICAL CENTER","871",2015,"Non_Medicare_Payments",-5,"Others"
"2081","WYCKOFF HEIGHTS MEDICAL CENTER","871",2016,"Discharges",-8.1,"Others"
"2082","WYCKOFF HEIGHTS MEDICAL CENTER","871",2016,"Medicare_Payments",-3.8,"Others"
"2083","WYCKOFF HEIGHTS MEDICAL CENTER","871",2016,"Total_Payments",-2.2,"Others"
"2084","WYCKOFF HEIGHTS MEDICAL CENTER","871",2016,"Non_Medicare_Payments",10.1,"Others"
"2085","WYCKOFF HEIGHTS MEDICAL CENTER","871",2017,"Discharges",36.3,"Others"
"2086","WYCKOFF HEIGHTS MEDICAL CENTER","871",2017,"Medicare_Payments",2.6,"Others"
"2087","WYCKOFF HEIGHTS MEDICAL CENTER","871",2017,"Total_Payments",4.2,"Others"
"2088","WYCKOFF HEIGHTS MEDICAL CENTER","871",2017,"Non_Medicare_Payments",14.8,"Others"
