apr_drg_code,facility_name,race,ethnicity,payment_typology_1,apr_severity_of_illness_description,age_group,patients,mean_length_of_stay,mean_total_charges_day,System,area_sqmi,Number of Beds
720,Staten Island University Hosp-North,White,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,2,7,7468.04,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,1,9843.13,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Blue Cross/Blue Shield,Minor,18 to 29,1,4,6238.05,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Blue Cross/Blue Shield,Minor,30 to 49,1,3,5702.21,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Medicare,Extreme,50 to 69,1,26,11455.15,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Medicare,Extreme,70 or Older,7,14.571428571428571,9437.864285714286,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Medicare,Major,50 to 69,6,5.333333333333333,10164.623333333333,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Medicare,Major,70 or Older,9,10.777777777777779,9493.4,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Medicare,Moderate,30 to 49,1,1,13919.27,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,4,12547.62,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Medicare,Moderate,70 or Older,1,3,6414.72,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Spanish/Hispanic,Private Health Insurance,Moderate,0 to 17,1,4,7628.65,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Unknown,Medicare,Extreme,70 or Older,1,14,8588.09,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Unknown,Medicare,Major,70 or Older,2,8,7218.475,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Unknown,Medicare,Moderate,70 or Older,1,9,6388.82,Northwell,14.9,472
720,Staten Island University Hosp-North,White,Unknown,Private Health Insurance,Moderate,18 to 29,1,3,11029.31,Northwell,14.9,472
720,Staten Island University Hosp-South,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,70 or Older,1,5,5413.19,Northwell,24.36,194
720,Staten Island University Hosp-South,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,2,3,9860.545,Northwell,24.36,194
720,Staten Island University Hosp-South,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,2,40.5,7944.01,Northwell,24.36,194
720,Staten Island University Hosp-South,Black/African American,Not Span/Hispanic,Medicare,Major,18 to 29,1,2,7839.03,Northwell,24.36,194
720,Staten Island University Hosp-South,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,1,7,6297.65,Northwell,24.36,194
720,Staten Island University Hosp-South,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,1,3,5525.08,Northwell,24.36,194
720,Staten Island University Hosp-South,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,1,10,7922.63,Northwell,24.36,194
720,Staten Island University Hosp-South,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,4,7654.72,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,4,5634.62,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Medicare,Extreme,50 to 69,2,5.5,7625.145,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,3,12.333333333333334,9527.546666666667,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Medicare,Major,30 to 49,1,3,7676.47,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,3,5.333333333333333,7801.843333333333,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,1,3,5605.55,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,1,5,11786.47,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,18 to 29,1,3,6608.84,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,5,5555.38,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Not Span/Hispanic,Self-Pay,Minor,30 to 49,1,5,5680.81,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,1,20,8809.22,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,1,1,8446.68,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,2,6.5,9462.345,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Spanish/Hispanic,Medicare,Minor,50 to 69,1,3,6662.77,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,5,9129.66,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,1,16,4654.47,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Spanish/Hispanic,Self-Pay,Moderate,50 to 69,1,9,5580.36,Northwell,24.36,194
720,Staten Island University Hosp-South,Other Race,Unknown,Medicare,Major,70 or Older,1,24,7072.64,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,30 to 49,1,14,6571.99,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,5,12.6,9129.504,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,70 or Older,4,8.5,7071.105,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,18 to 29,1,3,6697.95,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,2,4,9287.7,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,7,8.142857142857142,8307.56,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,19,10531.33,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,18 to 29,2,2,5872.66,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,30 to 49,2,4.5,7098,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,50 to 69,4,2.5,7136.8475,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,18 to 29,1,1,10938.26,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,11,3.272727272727273,7485.354545454546,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,11,3.4545454545454546,7685.427272727273,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,70 or Older,1,1,19402.3,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Extreme,50 to 69,20,10.15,10302.4295,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,45,15.822222222222223,7885.275333333333,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Major,30 to 49,3,3.6666666666666665,7722.87,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Major,50 to 69,26,7.269230769230769,8538.42923076923,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Major,70 or Older,98,7.163265306122449,7515.756836734694,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Minor,30 to 49,1,4,5013.6,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Minor,50 to 69,3,4.333333333333333,5892.25,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Minor,70 or Older,8,3,6896.00125,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,25,4.88,7153.2472,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,73,4.876712328767123,7394.204246575342,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,4,6679.1,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,2,3.5,14814.845,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,5,7465.27,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,10,5.3,9541.713,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Minor,30 to 49,1,2,6697.57,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,5,2.6,8174.45,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Moderate,18 to 29,1,2,6613.98,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,6,2.5,9878.531666666666,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,8,4.625,7208.7275,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,1,2,10171.51,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Spanish/Hispanic,Blue Cross/Blue Shield,Minor,30 to 49,1,4,5682.33,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Spanish/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,1,2,7871.26,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Spanish/Hispanic,Medicare,Extreme,70 or Older,1,29,9982.68,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Spanish/Hispanic,Medicare,Major,70 or Older,1,15,8400.22,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Spanish/Hispanic,Medicare,Minor,70 or Older,1,1,8775.41,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,6,5932.4,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Spanish/Hispanic,Medicare,Moderate,70 or Older,3,4.333333333333333,6923.153333333334,Northwell,24.36,194
720,Staten Island University Hosp-South,White,Spanish/Hispanic,Private Health Insurance,Moderate,30 to 49,2,4.5,6899.65,Northwell,24.36,194
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,0 to 17,1,4,6763.64,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,18 to 29,1,7,6066.29,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,2,11.5,8074.32,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,2,3,4932.975,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,18 to 29,1,5,4903.4,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,1,3,10868.33,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,3,4.333333333333333,4817.61,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Extreme,30 to 49,2,12,6527.379999999999,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,6,12.333333333333334,9379.851666666667,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,64,12.359375,7630.65171875,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Major,30 to 49,6,6.666666666666667,5936.285,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,29,9.724137931034482,6134.05,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,73,8.67123287671233,5680.591506849315,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Minor,50 to 69,1,3,6880,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Minor,70 or Older,1,3,4683.67,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Moderate,18 to 29,2,2.5,5623.25,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,4,4.75,5539.63,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,16,5.0625,5292.809375,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,57,6.035087719298246,5214.5949122807015,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,3,53.333333333333336,6779.583333333333,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,18 to 29,1,2,5408,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,3,4.666666666666667,6797.25,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,3,7.666666666666667,5517.856666666667,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,30 to 49,1,1,6038.36,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,18 to 29,2,4.5,6014.01,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,3,6.333333333333333,5743.343333333333,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,30 to 49,1,3,7730.67,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,2,2.5,5368,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Spanish/Hispanic,Medicare,Extreme,50 to 69,1,26,4450.58,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Spanish/Hispanic,Medicare,Extreme,70 or Older,4,10.25,5370.48,SUNY,2.265,342
720,University Hospital of Brooklyn,Black/African American,Spanish/Hispanic,Medicare,Major,70 or Older,4,12,5393.0675,SUNY,2.265,342
720,University Hospital of Brooklyn,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,2,13,6230.525,SUNY,2.265,342
720,University Hospital of Brooklyn,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,18 to 29,1,2,7367,SUNY,2.265,342
720,University Hospital of Brooklyn,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,1,2,6957.74,SUNY,2.265,342
720,University Hospital of Brooklyn,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,1,68,4508.42,SUNY,2.265,342
720,University Hospital of Brooklyn,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,5,6.4,5305.28,SUNY,2.265,342
720,University Hospital of Brooklyn,Other Race,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,7,5232.43,SUNY,2.265,342
720,University Hospital of Brooklyn,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,3,4,6164.16,SUNY,2.265,342
720,University Hospital of Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,18 to 29,1,18,4737.48,SUNY,2.265,342
720,University Hospital of Brooklyn,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,1,16,6565.12,SUNY,2.265,342
720,University Hospital of Brooklyn,White,Not Span/Hispanic,Medicare,Major,70 or Older,1,8,4378.62,SUNY,2.265,342
720,University Hospital of Brooklyn,White,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,4,5974.73,SUNY,2.265,342
720,University Hospital of Brooklyn,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,1,5,4953.8,SUNY,2.265,342
720,University Hospital of Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Extreme,30 to 49,1,32,8471.79,SUNY,2.265,342
720,University Hospital of Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,8,9991.13,SUNY,2.265,342
720,University Hospital of Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,9,5775.33,SUNY,2.265,342
