"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"1400000US36081126500","Census Tract 1265, Queens County, New York","1713","180","745","184","61","58","0","12","703","157","0","12","30","53","174","130","52","80","122","113"
"1400000US36081126700","Census Tract 1267, Queens County, New York","4666","445","1823","280","772","257","15","21","1170","200","22","35","500","237","364","158","115","113","249","118"
"1400000US36081133900","Census Tract 1339, Queens County, New York","1315","139","867","163","2","4","0","12","375","136","0","12","71","100","0","12","0","12","0","12"
"1400000US36081000100","Census Tract 1, Queens County, New York","8830","820","5656","652","494","359","0","17","2014","526","0","17","182","170","484","207","16","26","468","203"
"1400000US36081001000","Census Tract 10, Queens County, New York","4230","438","1870","491","189","114","0","12","699","219","0","12","1326","249","146","94","112","95","34","30"
"1400000US36081003200","Census Tract 32, Queens County, New York","1788","176","635","172","170","141","0","12","555","185","0","12","382","177","46","44","41","43","5","7"
"1400000US36081157101","Census Tract 1571.01, Queens County, New York","8458","1045","2519","518","252","231","0","17","4989","1078","0","17","533","426","165","136","78","85","87","77"
"1400000US36081150702","Census Tract 1507.02, Queens County, New York","3243","290","1919","225","39","26","0","12","982","192","0","12","282","234","21","27","15","25","6","10"
"1400000US36081155101","Census Tract 1551.01, Queens County, New York","1749","353","1726","350","0","12","0","12","0","12","0","12","0","12","23","28","0","12","23","28"
"1400000US36081157102","Census Tract 1571.02, Queens County, New York","2306","177","574","153","81","62","37","46","1433","160","0","12","149","147","32","32","11","17","21","27"
"1400000US36081046100","Census Tract 461, Queens County, New York","2535","324","692","254","33","32","4","6","918","195","0","12","762","307","126","71","25","39","101","62"
"1400000US36081046400","Census Tract 464, Queens County, New York","1714","232","412","132","548","162","0","12","431","185","0","12","192","108","131","87","62","82","69","55"
"1400000US36081049200","Census Tract 492, Queens County, New York","5249","438","672","270","2375","382","138","196","1494","342","0","17","460","287","110","81","57","76","53","48"
"1400000US36081051300","Census Tract 513, Queens County, New York","2309","323","1476","324","31","38","0","12","556","220","0","12","229","179","17","27","0","12","17","27"
"1400000US36081048400","Census Tract 484, Queens County, New York","5235","796","325","127","1850","517","0","17","1752","694","0","17","1079","449","229","155","188","137","41","58"
"1400000US36081049301","Census Tract 493.01, Queens County, New York","2116","303","1112","253","24","18","0","12","667","169","0","12","288","177","25","28","11","18","14","20"
"1400000US36081049700","Census Tract 497, Queens County, New York","3054","328","1411","263","27","36","0","12","1176","233","32","50","162","120","246","230","23","35","223","230"
"1400000US36081050201","Census Tract 502.01, Queens County, New York","1503","224","31","46","1136","231","0","12","85","131","0","12","187","155","64","41","29","25","35","32"
"1400000US36081051000","Census Tract 510, Queens County, New York","1720","233","114","95","1545","245","0","12","28","41","0","12","15","14","18","17","3","6","15","14"
"1400000US36081052000","Census Tract 520, Queens County, New York","1394","183","37","30","1251","175","0","12","4","7","0","12","22","28","80","70","15","22","65","59"
"1400000US36081055100","Census Tract 551, Queens County, New York","4334","451","3399","538","220","151","79","92","344","180","0","12","260","152","32","41","9","14","23","39"
"1400000US36081056200","Census Tract 562, Queens County, New York","1803","187","542","164","215","103","8","13","397","144","0","12","328","123","313","211","236","199","77","81"
"1400000US36081056500","Census Tract 565, Queens County, New York","1410","168","1071","228","21","19","20","29","41","44","0","12","204","139","53","38","6","9","47","39"
"1400000US36081056700","Census Tract 567, Queens County, New York","5143","548","3835","523","172","116","70","123","327","257","0","17","530","283","209","157","80","125","129","104"
"1400000US36081056800","Census Tract 568, Queens County, New York","4876","627","290","143","3298","486","0","12","453","189","0","12","631","411","204","161","155","145","49","52"
"1400000US36081058500","Census Tract 585, Queens County, New York","4243","426","3296","493","142","127","0","12","557","368","0","12","239","186","9","15","9","15","0","12"
"1400000US36081058700","Census Tract 587, Queens County, New York","3535","516","3042","540","22","36","0","12","119","121","0","12","263","198","89","68","32","39","57","64"
"1400000US36081061800","Census Tract 618, Queens County, New York","1801","199","76","44","1677","214","0","12","0","12","0","12","30","26","18","23","0","12","18","23"
"1400000US36081062600","Census Tract 626, Queens County, New York","2846","300","53","47","2537","308","18","26","7","12","0","12","176","118","55","58","22","29","33","46"
"1400000US36081000400","Census Tract 4, Queens County, New York","4583","643","1527","577","225","188","13","19","1061","384","0","12","1364","519","393","298","383","299","10","15"
"1400000US36081002200","Census Tract 22, Queens County, New York","2231","290","1036","291","171","91","28","34","288","125","0","12","605","190","103","75","43","37","60","66"
"1400000US36081003100","Census Tract 31, Queens County, New York","986","137","434","98","24","33","0","12","125","57","0","12","389","136","14","15","0","12","14","15"
"1400000US36081003900","Census Tract 39, Queens County, New York","1424","244","757","242","111","86","2","5","180","98","0","12","238","152","136","84","127","83","9","14"
"1400000US36081004300","Census Tract 43, Queens County, New York","2626","318","561","251","977","329","0","12","261","160","0","12","549","222","278","216","92","78","186","195"
"1400000US36081005100","Census Tract 51, Queens County, New York","1921","224","560","122","66","81","21","23","1102","226","8","14","142","85","22","26","15","25","7","10"
"1400000US36081018200","Census Tract 182, Queens County, New York","2510","252","143","107","1332","263","30","30","395","139","0","12","456","207","154","96","26","26","128","87"
"1400000US36081018600","Census Tract 186, Queens County, New York","2062","332","191","167","1366","394","0","12","187","139","0","12","298","196","20","21","0","12","20","21"
"1400000US36081020800","Census Tract 208, Queens County, New York","2678","388","453","229","551","248","0","12","275","188","0","12","1194","429","205","147","158","128","47","62"
"1400000US36081023600","Census Tract 236, Queens County, New York","3198","309","822","203","281","124","11","17","1279","239","0","12","720","275","85","87","28","31","57","66"
"1400000US36081024900","Census Tract 249, Queens County, New York","4711","689","1814","506","118","90","64","101","2385","544","0","12","207","125","123","89","51","64","72","53"
"1400000US36081027200","Census Tract 272, Queens County, New York","2189","379","14","18","1756","396","0","12","123","76","0","12","230","171","66","65","0","12","66","65"
"1400000US36081025800","Census Tract 258, Queens County, New York","2398","431","70","66","1674","330","0","12","46","62","0","12","608","281","0","12","0","12","0","12"
"1400000US36081026400","Census Tract 264, Queens County, New York","2653","337","11","16","1941","350","0","12","117","77","0","12","535","219","49","41","32","36","17","15"
"1400000US36081026700","Census Tract 267, Queens County, New York","5894","757","1395","421","63","46","88","72","2478","438","0","17","1580","610","290","184","30","46","260","173"
"1400000US36081027400","Census Tract 274, Queens County, New York","1571","158","0","12","1288","204","0","12","59","61","0","12","209","196","15","22","0","12","15","22"
"1400000US36081027700","Census Tract 277, Queens County, New York","8030","822","4262","703","315","291","16","24","1316","572","86","129","1774","736","261","168","12","21","249","166"
"1400000US36081033000","Census Tract 330, Queens County, New York","7207","619","152","102","6594","675","9","13","45","52","0","17","280","153","127","157","14","20","113","151"
"1400000US36081035100","Census Tract 351, Queens County, New York","4021","410","1435","417","385","203","0","12","462","220","0","12","1551","354","188","131","80","68","108","109"
"1400000US36081035800","Census Tract 358, Queens County, New York","4202","473","182","184","3884","485","0","12","23","37","0","12","33","45","80","91","0","12","80","91"
"1400000US36081036600","Census Tract 366, Queens County, New York","2891","363","76","99","2632","358","0","12","107","87","0","12","20","23","56","42","15","24","41","33"
"1400000US36081037300","Census Tract 373, Queens County, New York","2174","319","410","159","329","112","0","12","355","139","0","12","966","281","114","79","44","41","70","59"
"1400000US36081038100","Census Tract 381, Queens County, New York","7004","807","3007","870","951","333","18","21","337","162","0","17","2227","688","464","284","393","278","71","89"
"1400000US36081039800","Census Tract 398, Queens County, New York","1748","225","24","24","1663","238","0","12","33","35","0","12","14","22","14","23","14","23","0","12"
"1400000US36081042700","Census Tract 427, Queens County, New York","5234","773","2572","735","19","29","0","17","571","298","0","17","2072","731","0","17","0","17","0","17"
"1400000US36081044000","Census Tract 440, Queens County, New York","3828","464","74","67","2711","509","0","12","304","264","0","12","581","362","158","152","11","17","147","152"
"1400000US36081044602","Census Tract 446.02, Queens County, New York","4633","519","427","289","917","259","52","65","1981","430","78","113","986","352","192","160","37","41","155","155"
"1400000US36081045400","Census Tract 454, Queens County, New York","4507","539","357","229","722","281","39","63","2834","552","0","12","410","284","145","99","19","22","126","87"
"1400000US36081073900","Census Tract 739, Queens County, New York","5968","428","3624","426","301","166","0","17","1583","249","0","17","107","126","353","206","41","45","312","195"
