apr_drg_code,facility_name,race,ethnicity,payment_typology_1,apr_severity_of_illness,age_group,patients,mean_length_of_stay,mean_total_charges_day,System,area_sqmi,Number of Beds
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,1,12,7712.03,Health+,15.7,269
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Medicare,Major,30 to 49,1,11,6636.24,Health+,15.7,269
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,3,9.333333333333334,6347.91,Health+,15.7,269
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Medicare,Minor,50 to 69,1,2,7682.98,Health+,15.7,269
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Medicare,Minor,70 or Older,2,3,7897.08,Health+,15.7,269
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Medicare,Moderate,30 to 49,1,3,7385.9,Health+,15.7,269
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,3,8094.7,Health+,15.7,269
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,4,2.25,9152.925,Health+,15.7,269
194,Queens Hospital Center,Other Race,Spanish/Hispanic,Private Health Insurance,Moderate,50 to 69,1,5,6359.43,Health+,15.7,269
194,Queens Hospital Center,Other Race,Unknown,Medicare,Major,50 to 69,1,13,6168.44,Health+,15.7,269
194,Queens Hospital Center,Other Race,Unknown,Medicare,Major,70 or Older,2,3.5,8007.57,Health+,15.7,269
194,Queens Hospital Center,Other Race,Unknown,Medicare,Minor,70 or Older,1,2,7168.12,Health+,15.7,269
194,Queens Hospital Center,Other Race,Unknown,Medicare,Moderate,50 to 69,4,3.75,7387.3375,Health+,15.7,269
194,Queens Hospital Center,Other Race,Unknown,Medicare,Moderate,70 or Older,4,4.75,7646.9875,Health+,15.7,269
194,Queens Hospital Center,Other Race,Unknown,Self-Pay,Major,50 to 69,1,8,6504.7,Health+,15.7,269
194,Queens Hospital Center,Other Race,Unknown,Self-Pay,Moderate,50 to 69,1,4,8011.44,Health+,15.7,269
194,Queens Hospital Center,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,5,6602.64,Health+,15.7,269
194,Queens Hospital Center,White,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,10,6649.71,Health+,15.7,269
194,Queens Hospital Center,White,Not Span/Hispanic,Medicare,Major,50 to 69,1,4,8862.32,Health+,15.7,269
194,Queens Hospital Center,White,Not Span/Hispanic,Medicare,Major,70 or Older,3,9.666666666666666,5878.696666666667,Health+,15.7,269
194,Queens Hospital Center,White,Not Span/Hispanic,Medicare,Minor,70 or Older,1,1,7360.86,Health+,15.7,269
194,Queens Hospital Center,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,3,3.3333333333333335,8076.043333333333,Health+,15.7,269
194,Queens Hospital Center,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,5,8,6070.41,Health+,15.7,269
194,Queens Hospital Center,White,Unknown,Medicare,Extreme,70 or Older,1,8,6891.29,Health+,15.7,269
194,Queens Hospital Center,White,Unknown,Medicare,Minor,70 or Older,1,1,9999.59,Health+,15.7,269
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,2,8,6886.865,Mount Sinai,17.93,448
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,5,7033.17,Mount Sinai,17.93,448
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,1,7,7223.74,Mount Sinai,17.93,448
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,18,4.444444444444445,9416.726666666667,Mount Sinai,17.93,448
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,19,6.2631578947368425,8196.545263157896,Mount Sinai,17.93,448
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,3,8187.14,Mount Sinai,17.93,448
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,6,3.5,7284.755,Mount Sinai,17.93,448
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,5,3,11542.686,Mount Sinai,17.93,448
194,Richmond University Medical Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,1,13592.72,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,1,12985.96,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,1,6,7071.97,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,4,2.75,9383.055,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,4,8.25,9057.68,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Not Span/Hispanic,Medicare,Minor,70 or Older,1,2,7107.51,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,1,2,7221.32,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,2,11604.28,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Spanish/Hispanic,Medicare,Major,30 to 49,1,7,6954.47,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,6,5.5,7298.168333333333,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,9,6.777777777777778,7813.156666666667,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,5,4.2,8630.978,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,7,4,9241.557142857142,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Spanish/Hispanic,Private Health Insurance,Extreme,50 to 69,1,2,9199.09,Mount Sinai,17.93,448
194,Richmond University Medical Center,Other Race,Spanish/Hispanic,Self-Pay,Major,50 to 69,1,9,8661.69,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,30 to 49,1,2,18621.58,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,1,13,6900.39,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,9,7030.08,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,5,7224.93,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Medicare,Extreme,50 to 69,3,8,8670.11,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,14,12,8525.782142857142,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Medicare,Major,50 to 69,11,6,8736.913636363637,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Medicare,Major,70 or Older,56,5.892857142857143,8462.87392857143,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Medicare,Minor,70 or Older,1,8,6348.22,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,3,13871.74,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,4,3.5,7883.1025,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,26,4.653846153846154,7899.343846153846,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,1,8,7174.58,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,1,2,15911.06,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,3,5.333333333333333,6906.7733333333335,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,1,22481.68,Mount Sinai,17.93,448
194,Richmond University Medical Center,White,Not Span/Hispanic,Self-Pay,Moderate,70 or Older,1,6,7205.03,Mount Sinai,17.93,448
194,SBH Health System,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,3,3.3333333333333335,6819.883333333333,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,7,6521.63,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,3,7929.76,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,2,3.5,9209.42,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,3,5.666666666666667,7281.2733333333335,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,15,4.066666666666666,7650.367333333334,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,23,6.130434782608695,6336.951739130434,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Medicare,Minor,70 or Older,2,2.5,5283.115,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,2,4.5,7047.385,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,21,3.9047619047619047,6803.941428571428,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,14,4.214285714285714,5710.971428571429,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,5,4,6837.13,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,1,1,3726.54,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,2,2,5536.795,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,1,7364.75,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Self-Pay,Major,30 to 49,1,4,5461.03,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Self-Pay,Major,50 to 69,2,9,6183.3,Others,3.596,422
194,SBH Health System,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,1,1,7256.53,Others,3.596,422
194,SBH Health System,Black/African American,Spanish/Hispanic,Medicare,Major,50 to 69,8,4.5,6579.96125,Others,3.596,422
194,SBH Health System,Black/African American,Spanish/Hispanic,Medicare,Major,70 or Older,13,7.076923076923077,5859.926153846154,Others,3.596,422
194,SBH Health System,Black/African American,Spanish/Hispanic,Medicare,Minor,50 to 69,1,2,7569.56,Others,3.596,422
194,SBH Health System,Black/African American,Spanish/Hispanic,Medicare,Minor,70 or Older,2,2.5,6273.055,Others,3.596,422
194,SBH Health System,Black/African American,Spanish/Hispanic,Medicare,Moderate,50 to 69,2,2,7628.780000000001,Others,3.596,422
194,SBH Health System,Black/African American,Spanish/Hispanic,Medicare,Moderate,70 or Older,12,2.6666666666666665,6130.0391666666665,Others,3.596,422
194,SBH Health System,Black/African American,Spanish/Hispanic,Self-Pay,Major,50 to 69,1,7,4805.16,Others,3.596,422
194,SBH Health System,Black/African American,Unknown,Medicare,Major,70 or Older,1,9,7090.2,Others,3.596,422
194,SBH Health System,Multi-racial,Unknown,Medicare,Moderate,70 or Older,1,3,5218.05,Others,3.596,422
194,SBH Health System,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,1,6,4890.22,Others,3.596,422
194,SBH Health System,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,3,3.6666666666666665,6807.696666666667,Others,3.596,422
194,SBH Health System,Other Race,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,1,7404.67,Others,3.596,422
194,SBH Health System,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,1,6,5300.47,Others,3.596,422
194,SBH Health System,Other Race,Spanish/Hispanic,Private Health Insurance,Major,70 or Older,1,1,5111.62,Others,3.596,422
194,SBH Health System,Other Race,Unknown,Medicare,Moderate,70 or Older,1,4,5864.78,Others,3.596,422
194,SBH Health System,White,Not Span/Hispanic,Medicare,Extreme,30 to 49,1,7,4832.55,Others,3.596,422
194,SBH Health System,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,3,7,5913.323333333333,Others,3.596,422
194,SBH Health System,White,Not Span/Hispanic,Medicare,Major,30 to 49,1,3,5719.28,Others,3.596,422
194,SBH Health System,White,Not Span/Hispanic,Medicare,Major,50 to 69,2,5,6091.895,Others,3.596,422
194,SBH Health System,White,Not Span/Hispanic,Medicare,Major,70 or Older,2,5.5,7634.795,Others,3.596,422
194,SBH Health System,White,Not Span/Hispanic,Medicare,Minor,50 to 69,1,1,6661.2,Others,3.596,422
194,SBH Health System,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,2,2.5,7733.98,Others,3.596,422
194,SBH Health System,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,1,7,4487.35,Others,3.596,422
194,SBH Health System,White,Spanish/Hispanic,Blue Cross/Blue Shield,Extreme,30 to 49,1,15,7285.72,Others,3.596,422
194,SBH Health System,White,Spanish/Hispanic,Medicare,Extreme,70 or Older,2,4.5,6281.629999999999,Others,3.596,422
194,SBH Health System,White,Spanish/Hispanic,Medicare,Major,50 to 69,7,6.571428571428571,6913.232857142857,Others,3.596,422
194,SBH Health System,White,Spanish/Hispanic,Medicare,Major,70 or Older,10,5.6,6173.735,Others,3.596,422
194,SBH Health System,White,Spanish/Hispanic,Medicare,Moderate,50 to 69,3,3,5771.083333333333,Others,3.596,422
194,SBH Health System,White,Spanish/Hispanic,Medicare,Moderate,70 or Older,19,3.1052631578947367,6375.656842105263,Others,3.596,422
194,SBH Health System,White,Spanish/Hispanic,Private Health Insurance,Moderate,50 to 69,1,1,3721,Others,3.596,422
194,SBH Health System,White,Unknown,Medicare,Major,70 or Older,1,2,7867.02,Others,3.596,422
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,3,8.666666666666666,5738.64,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,2,5,10150.665,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,2,4,9661.505000000001,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,2,13.5,10716.275000000001,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Major,30 to 49,1,10,7650.28,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,5,4.4,9314.442,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,16,6.75,9008.21875,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Minor,30 to 49,2,2.5,10488.04,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,1,3,9108.04,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,7,3.857142857142857,9486.345714285715,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,8,5.875,8450.19375,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,2,2,10744.029999999999,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,30 to 49,1,1,17551.9,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,2,1.5,13896.154999999999,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,2,2.5,12975.735,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,30 to 49,1,3,10246.68,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Spanish/Hispanic,Medicare,Major,50 to 69,1,3,10587.19,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Spanish/Hispanic,Medicare,Major,70 or Older,2,5.5,10731.16,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Spanish/Hispanic,Medicare,Minor,50 to 69,1,1,12531.18,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Spanish/Hispanic,Medicare,Minor,70 or Older,1,1,16098.8,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Spanish/Hispanic,Medicare,Moderate,50 to 69,5,3.4,10174.116,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Spanish/Hispanic,Medicare,Moderate,70 or Older,1,3,12664.4,Northwell,14.9,472
194,Staten Island University Hosp-North,Black/African American,Spanish/Hispanic,Private Health Insurance,Moderate,30 to 49,2,1.5,12948.6,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,31,7077.9,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,2,4,10805.885,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,3,4.666666666666667,9870.83,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,12,5.5,9321.432499999999,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,3,2,11921.966666666667,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,11,3.1818181818181817,10919.684545454546,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,1,21833.04,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Moderate,30 to 49,1,3,12555.15,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Moderate,70 or Older,1,2,11915.98,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Spanish/Hispanic,Medicare,Extreme,50 to 69,2,9,9028.75,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,2,10,9862.965,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Spanish/Hispanic,Medicare,Major,18 to 29,2,2,11645.119999999999,Northwell,14.9,472
194,Staten Island University Hosp-North,Other Race,Spanish/Hispanic,Medicare,Major,30 to 49,1,8,8836.43,Northwell,14.9,472
